STORE_ID,STORE_NAME,is_winpay,region,city,district,ward,address,concept,status,date_open,date_close,lat,long
6267,6267- WM+ HCM C10/21 Đinh Đức Thiện,0,South,Ho Chi Minh,H. Bình Chánh,X. Bình Chánh,"C10/21 Đinh Đức Thiện, Ấp 3, X. Bình Chánh, H. Bình Chánh, TP. HCM",Rural,Đang hoạt động,2022-04-30 00:00:00,3000-01-01 00:00:00,10.6635265350342,106.571067810059
6056,6056- WM+ HCM 27 Ỷ Lan,0,South,Ho Chi Minh,Q. Tân Phú,P. Hiệp Tân,"27 Ỷ Lan, Phường Hiệp Tân, Quận Tân Phú, TP HCM",Urban,Đang hoạt động,2021-12-03 00:00:00,3000-01-01 00:00:00,10.7753705978394,106.632171630859
5989,"5989- WM+ HPG Hà Đới, Tiên Lãng",0,North,Hai Phong,H. Tiên Lãng,X. Tiên Thanh,"Thôn Hà Đới, Xã Tiên Thanh, Huyện Tiên Lãng, Thành phố Hải Phòng, Việt Nam",Rural,Đang hoạt động,2021-12-24 00:00:00,3000-01-01 00:00:00,20.7248287200928,106.532127380371
4616,4616- WM+ BTN 180 Võ Thị Sáu,0,Central,Binh Thuan,TP. Phan Thiết,P. Hưng Long,"180 Võ Thị Sáu, Phường Hưng Long, Tp Phan Thiết, Tỉnh Bình Thuận",Urban,Đang hoạt động,2019-08-08 00:00:00,3000-01-01 00:00:00,10.9232978820801,108.107429504395
2A77,2A77- WM+ HCM 122 - 124 Ni Sư Huỳnh Liên,0,South,Ho Chi Minh,Q. Tân Bình,P. 10,"122 - 124 Ni Sư Huỳnh Liên, P. 10, Q. Tân Bình, TP. HCM",Urban,Đang hoạt động,2023-06-23 00:00:00,3000-01-01 00:00:00,10.7837200164795,106.6474609375
5650,5650- WM+ DNI 123 đường Bình Minh – Quảng,0,South,Dong Nai,H. Trảng Bom,X. Quảng Tiến,"123 đường Bình Minh – Quảng Tiến, ấp Quảng Hòa, xã Quảng Tiến, huyện Trảng Bom, tỉnh Đồng Nai.",Rural,Đang hoạt động,2021-04-29 00:00:00,3000-01-01 00:00:00,10.9462747573853,106.986129760742
2ACK,"2ACK- WM+ TTH QL1A, Thôn 9, Chợ Phú Bài",0,Central,Thua Thien Hue,TX. Hương Thủy,X. Thủy Phù,"Quốc lộ 1A, Thôn 9, X. Thủy Phù, TX. Hương Thủy, T. Thừa Thiên Huế",Rural,Đang hoạt động,2024-07-31 00:00:00,3000-01-01 00:00:00,16.3739204406738,107.720756530762
3964,3964- WM+ HCM 1192 Lê Văn Lương,0,South,Ho Chi Minh,H. Nhà Bè,X. Phước Kiểng,1192 Lê Văn Lương - ấp 3 - xã Phước Kiển - huyện Nhà Bè - thành phố Hồ Chí Minh - Việt Nam,Rural,Đang hoạt động,2018-11-21 00:00:00,3000-01-01 00:00:00,10.7029,106.704
4082,4082- WM+ HCM 01.01 Tầng 1 Lô A1 số 56 Đư,0,South,Ho Chi Minh,Q. 2,P. Thảo Điền,01.01  Tầng 1 - Lô A1 - số 56 đường 66 - phường Thảo Điền - quận 2 - thành phố Hồ Chí Minh - Việt Nam,Urban,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,10.8133,106.728
2064,2064- WM+ DNG 55 Khúc Hạo,0,Central,Da Nang,Q. Sơn Trà,P. Mân Thái,"E2-4 và E2-5 Khúc Hạo, Phường Mân Thái, Quận Sơn Trà, Thành phố Đà Nẵng, Việt Nam",Urban,Đang hoạt động,2015-11-09 00:00:00,3000-01-01 00:00:00,16.0875778198242,108.238212585449
2AA7,2AA7- WM+ QTI 473 Lê Duẩn,0,Central,Quang Tri,TP. Đông Hà,P. Đông Lương,"473 Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Urban,Đang hoạt động,2023-08-25 00:00:00,3000-01-01 00:00:00,16.8056507110596,107.118438720703
6687,6687- WM+ CTO 695 Lê Thị Tạo,0,West,Can Tho,Q. Thốt Nốt,P. Thốt Nốt,"695 Lê Thị Tạo, P. Thốt Nốt, Q. Thốt Nốt, TP. Cần Thơ",Urban,Đang hoạt động,2022-11-23 00:00:00,3000-01-01 00:00:00,10.2736692428589,105.531867980957
6914,6914- WM+ YBI 701 Đại Đồng,0,North,Yen Bai,H. Yên Bình,TT. Yên Bình,"Số 701 Đường Đại Đồng, Tổ 5, Thị Trấn Yên Bình, Huyện Yên Bình, Tỉnh Yên Bái, Việt Nam",Rural,Đang hoạt động,2022-12-31 00:00:00,3000-01-01 00:00:00,21.7327251434326,104.958724975586
6069,6069- WM+ VLG 79/9B Phó Cơ Điều,0,West,Vinh Long,TP. Vĩnh Long,P. 3,"79/9B Phó Cơ Điều, P. 3, TP. Vĩnh Long, T. Vĩnh Long",Urban,Đang hoạt động,2022-01-15 00:00:00,3000-01-01 00:00:00,10.2363128662109,105.963287353516
6415,6415- WM+ HCM RS2-SH.13 Tầng 01+02 Tháp R,0,South,Ho Chi Minh,Q. Tân Phú,P. Hiệp Tân,"RS2-SH.13 tại tầng 01+02 thuộc Tháp RS2 thuộc Cao ốc Khu thương mại dịch vụ và căn hộ tại số 239 -241 và 278 đường Hòa Bình, P. Hiệp Tân, Q. Tân Phú, TP HCM  (Dự án Richstar Residence).",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.7730770111084,106.626686096191
5980,5980- WM+ HCM 42B Nguyễn Văn Khạ,0,South,Ho Chi Minh,H. Củ Chi,TT. Củ Chi,42B Nguyễn Văn Khạ - KP. 1 - TT. Củ Chi - H. Củ Chi - TP. HCM,Rural,Đang hoạt động,2021-11-14 00:00:00,3000-01-01 00:00:00,10.9730167388916,106.488632202148
3829,3829- WM+ CTO 370 Khu vực Yên Trung,0,West,Can Tho,Q. Cái Răng,P. Lê Bình,"370 Khu Vực Yên Trung, Phường Lê Bình, Quận Cái Răng, TP Cần Thơ",Urban,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,9.99865436553955,105.753456115723
6505,6505- WM+ HCM 318 Tỉnh Lộ 2,0,South,Ho Chi Minh,H. Củ Chi,X. Phước Vĩnh An,"318 Tỉnh Lộ 2, Ấp 2, Xã Phước Vĩnh An, Huyện Củ Chi, Thành phố Hồ Chí Minh",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.9604759216309,106.526466369629
5436,5436- WM+HCM 70 Lê Văn Thịnh,0,South,Ho Chi Minh,Q. 2,P. Bình Trưng Tây,"70 Lê Văn Thịnh, phường Bình Trưng Tây, quận 2, TP HCM",Urban,Đang hoạt động,2019-12-24 00:00:00,3000-01-01 00:00:00,10.7856645584106,106.768890380859
6863,6863- WM+ HCM 60 Liên khu 10-11,0,South,Ho Chi Minh,Q. Bình Tân,P. Bình Trị Đông,"60 Liên khu 10-11, P. Bình Trị Đông, Q. Bình Tân, TP. HCM",Urban,Đang hoạt động,2022-12-17 00:00:00,3000-01-01 00:00:00,10.7673931121826,106.620552062988
6162,6162- WM+ NAN 82 Lý Tự Trọng,0,Central,Nghe An,TP. Vinh,P. Hà Huy Tập,"Số 82 Lý Tự Trọng, Phường Hà Huy Tập, Thành phố Vinh, Tỉnh Nghệ An, Việt Nam",Urban,Đang hoạt động,2022-01-21 00:00:00,3000-01-01 00:00:00,18.6924800872803,105.682991027832
2AU8,2AU8- WM+ TTH 57 Bao Vinh,0,Central,Thua Thien Hue,TP. Huế,P. Hương Vinh,"57 Bao Vinh, P. Hương Vinh, TP. Huế, T. Thừa Thiên Huế",Rural,Đang hoạt động,2024-02-03 00:00:00,3000-01-01 00:00:00,16.4951353,107.5770293
6239,6239- WM+ HCM 04 Đường số 2,0,South,Ho Chi Minh,Q. 11,P. 8,"04 Đường số 2, P. 8, Q. 11, TP. Hồ Chí Minh",Urban,Đang hoạt động,2022-04-08 00:00:00,3000-01-01 00:00:00,10.7631855010986,106.649536132812
4399,4399- WM+ BDG CC Hiệp Thành III Khối B,0,South,Binh Duong,TP. Thủ Dầu Một,P. Hiệp Thành,"Tầng Trệt, Khối B, CC Hiệp Thành III, P.Hiệp Thành, TP Thủ Dầu Một, T. Bình Dương",Urban,Đang hoạt động,2019-04-30 00:00:00,3000-01-01 00:00:00,11.0001,106.669
2AI0,"2AI0- WM+ HTH Lộc Ân, Thạch Hà",0,Central,Ha Tinh,H. Thạch Hà,X. Lưu Vĩnh Sơn,"Thôn Lộc Ân, Xã Lưu Vĩnh Sơn, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Rural,Đang hoạt động,2023-09-16 00:00:00,3000-01-01 00:00:00,18.3382911682129,105.851654052734
2A51,2A51- WM+ HTH 187 Mai Thúc Loan,0,Central,Ha Tinh,TP. Hà Tĩnh,X. Thạch Hưng,"Số 187 Mai Thúc Loan, Thôn Hòa, Xã Thạch Hưng, Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh, Việt Nam",Urban,Đang hoạt động,2023-05-27 00:00:00,3000-01-01 00:00:00,18.350679397583,105.9150390625
6506,6506- WM+ HCM 973 Nguyễn Duy Trinh,0,South,Ho Chi Minh,Q. 2,P. Bình Trưng Đông,"973 đường Nguyễn Duy Trinh, Ấp Tân Lập, P. Bình Trưng Đông, TP. Thủ Đức, TP. HCM",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.7901134490967,106.780319213867
6064,"6064- WM+ HPG Đại Trà, Kiến Thụy",0,North,Hai Phong,H. Kiến Thụy,X. Đông Phương,"Thôn Đại Trà, Xã Đông Phương, Huyện Kiến Thuỵ, Thành phố Hải Phòng, Việt Nam",Rural,Đang hoạt động,2021-12-26 00:00:00,3000-01-01 00:00:00,20.7821979522705,106.680320739746
6683,"6683- WM+ HNI Ứng Hòa, Chương Mỹ",0,North,Ha Noi,H. Chương Mỹ,X. Lam Điền,"Thôn Ứng Hòa, Xã Lam Điền, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2022-10-30 00:00:00,3000-01-01 00:00:00,20.8913307189941,105.724327087402
6469,6469- WM+ HCM 38 Đường số 18B,0,South,Ho Chi Minh,Q. Bình Tân,P. Bình Hưng Hòa A,"38 Đường số 18B, KP 22, P Bình Hưng Hòa A, Q Bình Tân, TP HCM",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.7795906066895,106.60083770752
2AP2,2AP2- WM+ HNI 39 Tổ 8 Đa Sỹ,0,North,Ha Noi,Q. Hà Đông,P. Kiến Hưng,"Số 39 Tổ 8 Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Thành phố Hà Nội",Urban,Đang hoạt động,2023-12-16 00:00:00,3000-01-01 00:00:00,20.959903717041,105.78759765625
5933,5933- WM+ QNH Phố II,0,North,Quang Ninh,TX. Đông Triều,P. Mạo Khê,"Phố II, Phường Mạo Khê, Thị xã Đông Triều, Tỉnh Quảng Ninh, Việt Nam",Rural,Đang hoạt động,2021-12-05 00:00:00,3000-01-01 00:00:00,21.0601959228516,106.59188079834
3663,3663- WM+ HCM 56-58 Đường số 23,0,South,Ho Chi Minh,Q. 6,P. 10,56 -58 đường số 23 - phường 10 - quận 6 - thành phố Hồ Chí Minh - Việt Nam,Urban,Đang hoạt động,2018-05-19 00:00:00,3000-01-01 00:00:00,10.7411,106.625
6650,6650- WM+ VTU 797 Bình Giã,0,South,Ba Ria Vung Tau,TP. Vũng Tàu,P. 10,"797 Bình Giã, P. 10, TP. Vũng Tàu, T. Bà Rịa Vũng Tàu",WiN,Đang hoạt động,2022-10-16 00:00:00,3000-01-01 00:00:00,10.3848257064819,107.116020202637
5941,"5941- WM+ HPG Khu Phố 1, An Dương",0,North,Hai Phong,H. An Dương,TT. An Dương,"Khu Phố 1, Thị Trấn An Dương, Huyện An Dương, Thành phố Hải Phòng, Việt Nam",Rural,Đang hoạt động,2021-10-23 00:00:00,3000-01-01 00:00:00,20.8674373626709,106.616394042969
6102,6102- WM+ HCM TM02 tầng 1+2 Lavita Charm,0,South,Ho Chi Minh,Q. Thủ Đức,P. Trường Thọ,"Lô thương mại TM02 tầng 1+2 thuộc dự án Khu chung cư cao tầng (Lavita Charm), tại P. Trường Thọ, TP. Thủ Đức, TP. HCM",Urban,Đang hoạt động,2022-03-25 00:00:00,3000-01-01 00:00:00,10.836968421936,106.763954162598
6478,6478- WM+ HCM 2398 Phạm Thế Hiển,0,South,Ho Chi Minh,Q. 8,P. 6,"2398 Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.7320280075073,106.641426086426
6339,6339- WM+ CMU 10 Lê Hồng Phong,0,West,Ca Mau,TP. Cà Mau,P. 8,"10 Lê Hồng Phong, P. 8, TP. Cà Mau, T. Cà Mau",Rural,Đang hoạt động,2022-04-30 00:00:00,3000-01-01 00:00:00,9.16202735900879,105.150001525879
5846,5846- WM+ PTO 75 Cao Bang,0,North,Phu Tho,TX. Phú Thọ,X. Thanh Minh,"75 Cao Bang, khu Cao Bang, Xã Thanh Minh, Thị xã Phú Thọ, Tỉnh Phú Thọ, Việt Nam",Rural,Đang hoạt động,2021-10-08 00:00:00,3000-01-01 00:00:00,21.3954811096191,105.215408325195
5955,5955- WM+ HDG 110 Nguyễn Hải Thanh,0,North,Hai Duong,H. Thanh Hà,TT. Thanh Hà,"Số 110 Nguyễn Hải Thanh, Thị Trấn Thanh Hà, Huyện Thanh Hà, Tỉnh Hải Dương, Việt Nam",Rural,Đang hoạt động,2021-10-30 00:00:00,3000-01-01 00:00:00,20.9001026153564,106.43123626709
5410,5410- WM+ DNI 64 Trần Thị Hoa,0,South,Dong Nai,TP. Biên Hòa,P. An Bình,"64 Trần Thị Hoa, Phường An Bình, TP Biên Hòa, Đồng Nai ( 116)",Urban,Đang hoạt động,2019-12-19 00:00:00,3000-01-01 00:00:00,10.933,106.855
2A25,2A25- WM+ HCM 437 Nguyễn Văn Tăng,0,South,Ho Chi Minh,TP. Thủ Đức,P. Long Thạnh Mỹ,"437 Nguyễn Văn Tăng, P. Long Thạnh Mỹ, TP. Thủ Đức, TP. Hồ Chí Minh",Urban,Đang hoạt động,2023-05-18 00:00:00,3000-01-01 00:00:00,10.8420133590698,106.827705383301
2AX7,"2AX7- WM+ QNI TĐ 169, TBĐ 10, Đức Phổ",0,Central,Quang Ngai,TX. Đức Phổ,X. Phổ An,"Thửa đất số 169, Tờ bản đồ số 10, Thôn An Thạch, X. Phổ An, TX. Đức Phổ, T. Quảng Ngãi",Rural,Đang hoạt động,2024-03-30 00:00:00,3000-01-01 00:00:00,14.8947839736938,108.945938110352
6736,6736- WM+ KHA 166 – 168 Tôn Đức Thắng,0,Central,Khanh Hoa,TP. Nha Trang,X. Phước Đồng,"166 – 168 Tôn Đức Thắng, Hòn Rớ, Xã Phước Đồng, Thành phố Nha Trang, Tỉnh Khánh Hòa, Việt Nam",Urban,Đang hoạt động,2022-10-31 00:00:00,3000-01-01 00:00:00,12.2019453048706,109.191513061523
5996,5996- WM+ HDG 27 Mạc Đĩnh Chi,0,North,Hai Duong,H. Nam Sách,TT. Nam Sách,"Số 27 Mạc Đĩnh Chi, Thị Trấn Nam Sách, Huyện Nam Sách, Tỉnh Hải Dương, Việt Nam",Rural,Đang hoạt động,2021-11-07 00:00:00,3000-01-01 00:00:00,20.9938220977783,106.336334228516
2A41,"2A41- WM+ NAN Nghi Văn, Nghi Lộc",0,Central,Nghe An,H. Nghi Lộc,X. Nghi Văn,"Xóm 7, Xã Nghi Văn, Huyện Nghi Lộc, Tỉnh Nghệ An, Việt Nam",Rural,Đang hoạt động,2023-05-20 00:00:00,3000-01-01 00:00:00,18.8667182922363,105.499855041504
6025,"6025- WM+ HPG Xuân Đài 2, An Lão",0,North,Hai Phong,H. An Lão,X. Trường Thọ,"Thôn Xuân Đài 2, Xã Trường Thọ, Huyện An Lão, Thành phố Hải Phòng, Việt Nam",Rural,Đang hoạt động,2021-11-26 00:00:00,3000-01-01 00:00:00,20.8369731903076,106.534721374512
2AP0,"2AP0- WM+ NAN Thuận Minh, Đô Lương",0,Central,Nghe An,H. Đô Lương,X. Thuận Sơn,"Xóm Thuận Minh, Xã Thuận Sơn, Huyện Đô Lương, Tỉnh Nghệ An",Rural,Đang hoạt động,2023-12-29 00:00:00,3000-01-01 00:00:00,18.8432426452637,105.302978515625
4310,4310- WM+ BDG thửa 2359,0,South,Binh Duong,TX. Bến Cát,P. Thới Hòa,"Thửa 2359 tờ bản đồ số 7 xã Thới Hòa, H.Bến Cát, T.Bình Dương",Rural,Đang hoạt động,2019-06-13 00:00:00,3000-01-01 00:00:00,11.1246,106.607
6358,6358- WM+ VLG 46C Đinh Tiên Hoàng,0,West,Vinh Long,TP. Vĩnh Long,P. 8,"46C Đinh Tiên Hoàng,  P. 8, TP. Vĩnh Long, T. Vĩnh Long",Urban,Đang hoạt động,2022-04-30 00:00:00,3000-01-01 00:00:00,10.236008644104,105.956550598145
6497,6497- WM+ VTU 66 Nguyễn An Ninh,0,South,Ba Ria Vung Tau,TP. Vũng Tàu,P. 7,"66 Nguyễn An Ninh  P. 7, TP. Vũng Tàu. T. Bà Rịa - Vũng Tàu",WiN,Đang hoạt động,2022-09-16 00:00:00,3000-01-01 00:00:00,10.3701152801514,107.079124450684
5237,5237- WM+ CMU 168 Lý Thường Kiệt,0,West,Ca Mau,TP. Cà Mau,P. 6,"168 Lý Thường Kiệt, Phường 6, TP Cà Mau, Tỉnh Cà Mau",Rural,Đang hoạt động,2019-10-31 00:00:00,3000-01-01 00:00:00,9.17339324951172,105.155754089355
6712,"6712- WM+ NAN Khối 4, TT Con Cuông",0,Central,Nghe An,H. Con Cuông,TT. Con Cuông,"Khối 4, Thị Trấn Con Cuông, Huyện Con Cuông, Tỉnh Nghệ An, Việt Nam",Rural,Đang hoạt động,2022-10-30 00:00:00,3000-01-01 00:00:00,19.0525207519531,104.875053405762
6320,6320- WM+ LCI 088 Nhạc Sơn,0,North,Lao Cai,TP. Lào Cai,P. Kim Tân,"Số nhà 088 đường Nhạc Sơn, Phường Kim Tân, Thành phố Lào Cai, Tỉnh Lào Cai, Việt Nam",Rural,Đang hoạt động,2022-04-29 00:00:00,3000-01-01 00:00:00,22.4796237945557,103.969688415527
6054,6054- WM+ HNI 8 Ngõ 62 Thụy Ứng,0,North,Ha Noi,H. Đan Phượng,TT. Phùng,"Số 8, ngõ 62, phố Thụy Ứng, Thị Trấn Phùng, Huyện Đan Phượng, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2021-12-05 00:00:00,3000-01-01 00:00:00,21.084846496582,105.665130615234
5812,"5812- WM+ HNI 211 Giang Cao, Bát Tràng",0,North,Ha Noi,H. Gia Lâm,X. Bát Tràng,"Số nhà 211 Thôn 3 Giang Cao, Xã Bát Tràng, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2021-10-23 00:00:00,3000-01-01 00:00:00,20.978982925415,105.915962219238
6616,6616- WM+ AGG 581 Đường Vòng Núi Sam,0,West,An Giang,TP. Châu Đốc,P. Núi Sam,"581 Đường Vòng Núi Sam, P. Núi Sam, TP. Châu Đốc, T. An Giang",Rural,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.6745586395264,105.070495605469
6607,6607- WM+ KGG 24 Mạc Cửu,0,West,Kien Giang,H. Kiên Lương,TT. Kiên Lương,"24 Mạc Cửu, KP. Cư Xá Mới, TT. Kiên Lương, H. Kiên Lương, T. Kiên Giang",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,10.2833414077759,104.641403198242
6739,"6739- WM+ HNI Chợ Đầu Đê, Mê Linh",0,North,Ha Noi,H. Mê Linh,X. Tiến Thịnh,"Chợ Đầu Đê, Xã Tiến Thịnh, Huyện Mê Linh, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2022-10-30 00:00:00,3000-01-01 00:00:00,21.1910591125488,105.627937316895
3441,3441- WM+ HCM E8/2H Ấp 5,0,South,Ho Chi Minh,H. Bình Chánh,X. Vĩnh Lộc A,E8/2H - Ấp 5 xã Vĩnh Lộc A - huyện Bình Chánh - thành phố Hồ Chí Minh - Việt Nam,Rural,Đang hoạt động,2018-02-07 00:00:00,3000-01-01 00:00:00,10.8283,106.587
4717,4717- WM+ DLK 277 Phan Bội Châu,0,Central,Dak Lak,TP. Buôn Ma Thuột,P. Tân Tiến,"277 Phan Bội Châu, Phường Tân Tiến, TP.Buôn Ma Thuột, Tỉnh Đắk Lắk, Việt Nam",Urban,Đang hoạt động,2019-09-25 00:00:00,3000-01-01 00:00:00,12.6824,108.03
6909,6909- WM+ BGG 242 Giáp Hải,0,North,Bac Giang,TP. Bắc Giang,P. Dĩnh Kế,"Số 242 Đường Giáp Hải, Phường Dĩnh Kế, Thành phố Bắc Giang, Tỉnh Bắc Giang, Việt Nam",Urban,Đang hoạt động,2022-12-31 00:00:00,3000-01-01 00:00:00,21.2856998443604,106.222106933594
4443,4443- WM+ HPG 182 Minh Đức,0,North,Hai Phong,H. Tiên Lãng,TT. Tiên Lãng,"182 Minh Đức, Thị Trấn Tiên Lãng, Huyện Tiên Lãng, Thành phố Hải Phòng, Việt Nam",Rural,Đang hoạt động,2019-06-15 00:00:00,3000-01-01 00:00:00,20.7304191589355,106.560592651367
6744,6744- WM+ HCM 15 Đường số 1,0,South,Ho Chi Minh,Q. Bình Tân,P. Bình Hưng Hòa A,"15 Đường số 1, P. Bình Hưng Hòa A, Q. Bình Tân, TP. HCM",Urban,Đang hoạt động,2022-11-16 00:00:00,3000-01-01 00:00:00,10.7802667617798,106.619491577148
6732,6732- WM+ DLK 32 Ama Jhao,0,Central,Dak Lak,TP. Buôn Ma Thuột,P. Tân Lập,"32 Ama Jhao, Phường Tân Lập, TP.Buôn Ma Thuột, Tỉnh Đắk Lắk, Việt Nam",Urban,Đang hoạt động,2022-11-05 00:00:00,3000-01-01 00:00:00,12.6889877319336,108.064315795898
6030,6030- WM+ HCM D1/1 Nguyễn Thị Tú,0,South,Ho Chi Minh,H. Bình Chánh,X. Vĩnh Lộc B,"D1/1 Nguyễn Thị Tú, Ấp 4, X. Vĩnh Lộc B, H. Bình Chánh, TP HCM",Rural,Đang hoạt động,2021-11-14 00:00:00,3000-01-01 00:00:00,10.8146877288818,106.583473205566
2AT4,"2AT4- WM+ THA Phố Mới, Nông Cống",0,Central,Thanh Hoa,H. Nông Cống,X. Vạn Thắng,"Thôn Phố Mới, Xã Vạn Thắng, Huyện Nông Cống, Tỉnh Thanh Hoá",Rural,Đang hoạt động,2023-12-23 00:00:00,3000-01-01 00:00:00,19.6262741088867,105.615684509277
6692,6692- WM+ DNI 106 Hồ Hòa,0,South,Dong Nai,TP. Biên Hòa,P. Tân Phong,"106 Hồ Hòa, KP. 6, P. Tân Phong, TP. Biên Hòa, T. Đồng Nai",WiN,Đang hoạt động,2022-10-25 00:00:00,3000-01-01 00:00:00,10.9669466018677,106.83854675293
6206,6206- WM+ TGG 2 đường Nguyễn Trãi,0,West,Tien Giang,TX. Gò Công,P. 2,"2 đường Nguyễn Trãi, KP. 2, P. 2, TX. Gò Công, T. Tiền Giang",Rural,Đang hoạt động,2022-03-27 00:00:00,3000-01-01 00:00:00,10.3639402389526,106.679420471191
4687,4687- WM+ BTN 44-46 Phạm Ngọc Thạch,0,Central,Binh Thuan,TP. Phan Thiết,P. Phú Trinh,"44-46 Phạm Ngọc Thạch, P. Phú Trinh, Tp Phan Thiết, Bình Thuận",Urban,Đang hoạt động,2019-08-08 00:00:00,3000-01-01 00:00:00,10.9408,108.101
2AEH,2AEH- WM+ GLI 380 Quang Trung,0,Central,Gia Lai,H. Đức Cơ,TT. Chư Ty,"380 Quang Trung, TT. Chư Ty, H. Đức Cơ, T. Gia Lai",Rural,Đang hoạt động,2024-08-30 00:00:00,3000-01-01 00:00:00,13.7999200820923,107.693725585938
4960,4960- WM+ KGG 79 Quang Trung,0,West,Kien Giang,TP. Rạch Giá,P. Vĩnh Quang,"79 Quang Trung, Phường Vĩnh Quang, TP Rạch Giá, Tỉnh Kiên Giang",Urban,Đang hoạt động,2019-09-30 00:00:00,3000-01-01 00:00:00,10.0177,105.078
2AP3,2AP3- WM+ YBI 479 Yên Thịnh,0,North,Yen Bai,H. Văn Yên,X. An Thịnh,"Số 479 Thôn Yên Thịnh, Xã An Thịnh, Huyện Văn Yên, Tỉnh Yên Bái",Rural,Đang hoạt động,2023-10-29 00:00:00,3000-01-01 00:00:00,21.8678722381592,104.650405883789
4047,4047- WM+ HCM 04 Hoàng Thiều Hoa,0,South,Ho Chi Minh,Q. Tân Phú,P. Hiệp Tân,04 Hoàng Thiều Hoa - phường Hiệp Tân - quận Tân Phú - thành phố Hồ Chí Minh - Việt Nam,Urban,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,10.7725,106.628
2168,2168- WM+ HNI 70 Lê Trọng Tấn,0,North,Ha Noi,Q. Hà Đông,P. La Khê,"số 70 Lê Trọng Tấn , Phường La Khê, Q. Hà Đông, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-11-22 00:00:00,3000-01-01 00:00:00,20.9639,105.763
6228,6228- WM+ HCM 98/5A-5B Ấp Dân Thắng 2,0,South,Ho Chi Minh,H. Hóc Môn,X. Tân Thới Nhì,"98/5A – 5B Ấp Dân Thắng 2, X. Tân Thới Nhì, H. Hóc Môn, TP. HCM (Địa chỉ đầu vào: 98/5A-5B Lê Lợi)",Rural,Đang hoạt động,2022-04-29 00:00:00,3000-01-01 00:00:00,10.8938550949097,106.586219787598
2AW0,"2AW0- WM+ QNM Thửa 17/1, TBĐ 12, ĐT610",0,Central,Quang Nam,H. Duy Xuyên,X. Duy Hòa,"Thửa đất 17/1, TBĐ số 12, ĐT610, Thôn Phú Lạc, X. Duy Hoà, H. Duy Xuyên, T. Quảng Nam",Rural,Đang hoạt động,2024-02-02 00:00:00,3000-01-01 00:00:00,15.8387212753296,108.120895385742
5999,5999- WM+ CTO 131 - 133 Đồng Văn Cống,0,West,Can Tho,Q. Bình Thủy,P. An Thới,"131 – 133 Đồng Văn Cống, P. An Thới, Q. Bình Thủy, TP. Cần Thơ",Urban,Đang hoạt động,2021-12-21 00:00:00,3000-01-01 00:00:00,10.053318977356,105.756721496582
6008,6008- WM+ HCM 125A Dương Thị Mười,0,South,Ho Chi Minh,Q. 12,P. Tân Chánh Hiệp,"125A Dương Thị Mười, P. Tân Chánh Hiệp, Q. 12, TP. HCM",Rural,Đang hoạt động,2021-12-19 00:00:00,3000-01-01 00:00:00,10.8613290786743,106.631996154785
6734,6734- WM+ HCM 117 – 119 Trần Văn Kiểu,0,South,Ho Chi Minh,Q. 6,P. 10,"117 – 119 Trần Văn Kiểu, P. 10, Q. 6",Urban,Đang hoạt động,2022-10-30 00:00:00,3000-01-01 00:00:00,10.7389106750488,106.627456665039
2AT1,2AT1- WIN HCM 83 Trần Hưng Đạo,0,South,Ho Chi Minh,Q. Tân Phú,P. Tân Thành,"83 Trần Hưng Đạo, P. Tân Thành, Q. Tân phú, TP. HCM",WiN,Đang hoạt động,2024-01-06 00:00:00,3000-01-01 00:00:00,10.795389175415,106.634963989258
5571,5571- WM+ DNI 6/3 Nguyễn Thị Tồn,0,South,Dong Nai,TP. Biên Hòa,P. Hóa An,"6/3 tổ 10B Nguyễn Thị Tồn, KP Đồng Nai, Phường Hóa An, Biên Hòa, Đồng Nai",Urban,Đang hoạt động,2020-07-07 00:00:00,3000-01-01 00:00:00,10.9372911453247,106.812652587891
